,question,sql,source
10578,"What is the customer last name, id and phone number with most number of orders?","SELECT CUSTOMERS.CUSTOMER_LAST_NAME , ORDERS.CUSTOMER_ID , CUSTOMERS.PHONE_NUMBER FROM ORDERS JOIN CUSTOMERS ON ORDERS.CUSTOMER_ID = CUSTOMERS.CUSTOMER_ID GROUP BY ORDERS.CUSTOMER_ID ORDER BY COUNT(*) DESC LIMIT 1",train_sparc
10579,Show all product names without an order.,SELECT PRODUCT_NAME FROM PRODUCTS EXCEPT SELECT PRODUCTS.PRODUCT_NAME FROM PRODUCTS JOIN ORDER_ITEMS ON PRODUCTS.PRODUCT_ID = ORDER_ITEMS.PRODUCT_ID,train_sparc
10580,Show all product names and the total quantity ordered for each product name.,"SELECT PRODUCTS.PRODUCT_NAME , SUM(ORDER_ITEMS.PRODUCT_QUANTITY) FROM ORDER_ITEMS JOIN PRODUCTS ON ORDER_ITEMS.PRODUCT_ID = PRODUCTS.PRODUCT_ID GROUP BY PRODUCTS.PRODUCT_NAME",train_sparc
10581,Show the order ids and the number of items in each order.,"SELECT ORDER_ID , COUNT(*) FROM ORDER_ITEMS GROUP BY ORDER_ID",train_sparc
10582,Show the product ids and the number of unique orders containing each product.,"SELECT PRODUCT_ID , COUNT(DISTINCT ORDER_ID) FROM ORDER_ITEMS GROUP BY PRODUCT_ID",train_sparc
10583,Show all product names and the number of order items on each product.,"SELECT PRODUCTS.PRODUCT_NAME , COUNT(*) FROM ORDER_ITEMS JOIN PRODUCTS ON ORDER_ITEMS.PRODUCT_ID = PRODUCTS.PRODUCT_ID JOIN ORDERS ON ORDERS.ORDER_ID = ORDER_ITEMS.ORDER_ID GROUP BY PRODUCTS.PRODUCT_NAME",train_sparc
10584,Show order ids and the number of products in each order.,"SELECT ORDER_ID , COUNT(DISTINCT PRODUCT_ID) FROM ORDER_ITEMS GROUP BY ORDER_ID",train_sparc
10585,Show order ids and the total quantity in each order.,"SELECT ORDER_ID , SUM(PRODUCT_QUANTITY) FROM ORDER_ITEMS GROUP BY ORDER_ID",train_sparc
10586,How many heads of the departments are older than 56 ?,SELECT COUNT(*) FROM HEAD WHERE AGE > 56,train_sparc
10587,"List the name, born state and age of the heads of departments ordered by age.","SELECT NAME , BORN_STATE , AGE FROM HEAD ORDER BY AGE",train_sparc
10588,"List the creation year, name and budget of each department.","SELECT CREATION , NAME , BUDGET_IN_BILLIONS FROM DEPARTMENT",train_sparc
10589,What are the maximum and minimum budget of the departments?,"SELECT MAX(BUDGET_IN_BILLIONS) , MIN(BUDGET_IN_BILLIONS) FROM DEPARTMENT",train_sparc
10590,What is the average number of employees of the departments whose rank is between 10 and 15?,SELECT AVG(NUM_EMPLOYEES) FROM DEPARTMENT WHERE RANKING BETWEEN 10 AND 15,train_sparc
10591,What are the names of the heads who are born outside the California state?,SELECT NAME FROM HEAD WHERE BORN_STATE != 'CALIFORNIA',train_sparc
10592,What are the distinct creation years of the departments managed by a secretary born in state 'Alabama'?,SELECT DISTINCT DEPARTMENT.CREATION FROM DEPARTMENT JOIN MANAGEMENT ON DEPARTMENT.DEPARTMENT_ID = MANAGEMENT.DEPARTMENT_ID JOIN HEAD ON MANAGEMENT.HEAD_ID = HEAD.HEAD_ID WHERE HEAD.BORN_STATE = 'ALABAMA',train_sparc
10593,What are the names of the states where at least 3 heads were born?,SELECT BORN_STATE FROM HEAD GROUP BY BORN_STATE HAVING COUNT(*) >= 3,train_sparc
10594,In which year were most departments established?,SELECT CREATION FROM DEPARTMENT GROUP BY CREATION ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10595,Show the name and number of employees for the departments managed by heads whose temporary acting value is 'Yes'?,"SELECT DEPARTMENT.NAME , DEPARTMENT.NUM_EMPLOYEES FROM DEPARTMENT JOIN MANAGEMENT ON DEPARTMENT.DEPARTMENT_ID = MANAGEMENT.DEPARTMENT_ID WHERE MANAGEMENT.TEMPORARY_ACTING = 'YES'",train_sparc
10596,How many acting statuses are there?,SELECT COUNT(DISTINCT TEMPORARY_ACTING) FROM MANAGEMENT,train_sparc
10597,How many departments are led by heads who are not mentioned?,SELECT COUNT(*) FROM DEPARTMENT WHERE DEPARTMENT_ID NOT IN (SELECT DEPARTMENT_ID FROM MANAGEMENT);,train_sparc
10598,What are the distinct ages of the heads who are acting?,SELECT DISTINCT HEAD.AGE FROM MANAGEMENT JOIN HEAD ON HEAD.HEAD_ID = MANAGEMENT.HEAD_ID WHERE MANAGEMENT.TEMPORARY_ACTING = 'YES',train_sparc
10599,List the states where both the secretary of 'Treasury' department and the secretary of 'Homeland Security' were born.,SELECT HEAD.BORN_STATE FROM DEPARTMENT JOIN MANAGEMENT ON DEPARTMENT.DEPARTMENT_ID = MANAGEMENT.DEPARTMENT_ID JOIN HEAD ON MANAGEMENT.HEAD_ID = HEAD.HEAD_ID WHERE DEPARTMENT.NAME = 'TREASURY' INTERSECT SELECT HEAD.BORN_STATE FROM DEPARTMENT JOIN MANAGEMENT ON DEPARTMENT.DEPARTMENT_ID = MANAGEMENT.DEPARTMENT_ID JOIN HEAD ON MANAGEMENT.HEAD_ID = HEAD.HEAD_ID WHERE DEPARTMENT.NAME = 'HOMELAND SECURITY',train_sparc
10600,"Which department has more than 1 head at a time? List the id, name and the number of heads.","SELECT DEPARTMENT.DEPARTMENT_ID , DEPARTMENT.NAME , COUNT(*) FROM MANAGEMENT JOIN DEPARTMENT ON DEPARTMENT.DEPARTMENT_ID = MANAGEMENT.DEPARTMENT_ID GROUP BY DEPARTMENT.DEPARTMENT_ID HAVING COUNT(*) > 1",train_sparc
10601,What is id of the city that hosted events in the most recent year?,SELECT HOST_CITY FROM HOSTING_CITY ORDER BY YEAR DESC LIMIT 1,train_sparc
10602,Find the cities which were once a host city after 2010?,SELECT CITY.CITY FROM CITY JOIN HOSTING_CITY ON CITY.CITY_ID = HOSTING_CITY.HOST_CITY WHERE HOSTING_CITY.YEAR > 2010,train_sparc
10603,Which city has hosted the most events?,SELECT CITY.CITY FROM CITY JOIN HOSTING_CITY ON CITY.CITY_ID = HOSTING_CITY.HOST_CITY GROUP BY HOSTING_CITY.HOST_CITY ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10604,"What is the venue of the competition ""1994 FIFA World Cup qualification"" hosted by ""Nanjing ( Jiangsu )""?","SELECT MATCH.VENUE FROM CITY JOIN HOSTING_CITY ON CITY.CITY_ID = HOSTING_CITY.HOST_CITY JOIN MATCH ON HOSTING_CITY.MATCH_ID = MATCH.MATCH_ID WHERE CITY.CITY = ""NANJING ( JIANGSU )"" AND MATCH.COMPETITION = ""1994 FIFA WORLD CUP QUALIFICATION""",train_sparc
10605,Give me the temperature of Shanghai in January.,"SELECT TEMPERATURE.JAN FROM CITY JOIN TEMPERATURE ON CITY.CITY_ID = TEMPERATURE.CITY_ID WHERE CITY.CITY = ""SHANGHAI""",train_sparc
10606,"What is the host year of city ""Taizhou ( Zhejiang )""?","SELECT HOSTING_CITY.YEAR FROM CITY JOIN HOSTING_CITY ON CITY.CITY_ID = HOSTING_CITY.HOST_CITY WHERE CITY.CITY = ""TAIZHOU ( ZHEJIANG )""",train_sparc
10607,Which three cities have the largest regional population?,SELECT CITY FROM CITY ORDER BY REGIONAL_POPULATION DESC LIMIT 3,train_sparc
10608,Which city has the lowest GDP? Please list the city name and its GDP.,"SELECT CITY , GDP FROM CITY ORDER BY GDP LIMIT 1",train_sparc
10609,Which city has the highest temperature in February?,SELECT CITY.CITY FROM CITY JOIN TEMPERATURE ON CITY.CITY_ID = TEMPERATURE.CITY_ID ORDER BY TEMPERATURE.FEB DESC LIMIT 1,train_sparc
10610,Give me a list of cities whose temperature in March is lower than that in July or higher than that in Oct?,SELECT CITY.CITY FROM CITY JOIN TEMPERATURE ON CITY.CITY_ID = TEMPERATURE.CITY_ID WHERE TEMPERATURE.MAR < TEMPERATURE.JUL OR TEMPERATURE.MAR > TEMPERATURE.OCT,train_sparc
10611,Give me a list of cities whose temperature in Mar is lower than that in July and which have also served as host cities?,SELECT CITY.CITY FROM CITY JOIN TEMPERATURE ON CITY.CITY_ID = TEMPERATURE.CITY_ID WHERE TEMPERATURE.MAR < TEMPERATURE.JUL INTERSECT SELECT CITY.CITY FROM CITY JOIN HOSTING_CITY ON CITY.CITY_ID = HOSTING_CITY.HOST_CITY,train_sparc
10612,Give me a list of cities whose temperature in Mar is lower than that in Dec and which have never been host cities.,SELECT CITY.CITY FROM CITY JOIN TEMPERATURE ON CITY.CITY_ID = TEMPERATURE.CITY_ID WHERE TEMPERATURE.MAR < TEMPERATURE.DEC EXCEPT SELECT CITY.CITY FROM CITY JOIN HOSTING_CITY ON CITY.CITY_ID = HOSTING_CITY.HOST_CITY,train_sparc
10613,Give me a list of cities whose temperature in Feb is higher than that in Jun or cities that were once host cities?,SELECT CITY.CITY FROM CITY JOIN TEMPERATURE ON CITY.CITY_ID = TEMPERATURE.CITY_ID WHERE TEMPERATURE.FEB > TEMPERATURE.JUN UNION SELECT CITY.CITY FROM CITY JOIN HOSTING_CITY ON CITY.CITY_ID = HOSTING_CITY.HOST_CITY,train_sparc
10614,Please give me a list of cities whose regional population is over 8000000 or under 5000000.,SELECT CITY FROM CITY WHERE REGIONAL_POPULATION > 8000000 UNION SELECT CITY FROM CITY WHERE REGIONAL_POPULATION < 5000000,train_sparc
10615,what is the GDP of the city with the largest population.,SELECT GDP FROM CITY ORDER BY REGIONAL_POPULATION DESC LIMIT 1,train_sparc
10616,How many branches where have more than average number of memberships are there?,SELECT COUNT(*) FROM BRANCH WHERE MEMBERSHIP_AMOUNT > (SELECT AVG(MEMBERSHIP_AMOUNT) FROM BRANCH),train_sparc
10617,What are names for top three branches with most number of membership?,SELECT NAME FROM BRANCH ORDER BY MEMBERSHIP_AMOUNT DESC LIMIT 3,train_sparc
10618,List all open years when at least two shops are opened.,SELECT OPEN_YEAR FROM BRANCH GROUP BY OPEN_YEAR HAVING COUNT(*) >= 2,train_sparc
10619,Show minimum and maximum amount of memberships for all branches opened in 2011 or located at city London.,"SELECT MIN(MEMBERSHIP_AMOUNT) , MAX(MEMBERSHIP_AMOUNT) FROM BRANCH WHERE OPEN_YEAR = 2011 OR CITY = 'LONDON'",train_sparc
10620,Show the city and the number of branches opened before 2010 for each city.,"SELECT CITY , COUNT(*) FROM BRANCH WHERE OPEN_YEAR < 2010 GROUP BY CITY",train_sparc
10621,Show the membership level with most number of members.,SELECT LEVEL FROM MEMBER GROUP BY LEVEL ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10622,Show all member names and registered branch names sorted by register year.,"SELECT MEMBER.NAME , BRANCH.NAME FROM MEMBERSHIP_REGISTER_BRANCH JOIN BRANCH ON MEMBERSHIP_REGISTER_BRANCH.BRANCH_ID = BRANCH.BRANCH_ID JOIN MEMBER ON MEMBERSHIP_REGISTER_BRANCH.MEMBER_ID = MEMBER.MEMBER_ID ORDER BY MEMBERSHIP_REGISTER_BRANCH.REGISTER_YEAR",train_sparc
10623,Show all branch names with the number of members in each branch registered after 2015.,"SELECT BRANCH.NAME , COUNT(*) FROM MEMBERSHIP_REGISTER_BRANCH JOIN BRANCH ON MEMBERSHIP_REGISTER_BRANCH.BRANCH_ID = BRANCH.BRANCH_ID WHERE MEMBERSHIP_REGISTER_BRANCH.REGISTER_YEAR > 2015 GROUP BY BRANCH.BRANCH_ID",train_sparc
10624,Show member names without any registered branch.,SELECT NAME FROM MEMBER WHERE MEMBER_ID NOT IN (SELECT MEMBER_ID FROM MEMBERSHIP_REGISTER_BRANCH),train_sparc
10625,List the branch name and city without any registered members.,"SELECT NAME , CITY FROM BRANCH WHERE BRANCH_ID NOT IN (SELECT BRANCH_ID FROM MEMBERSHIP_REGISTER_BRANCH)",train_sparc
10626,What is the name and open year for the branch with most number of memberships registered in 2016?,"SELECT BRANCH.NAME , BRANCH.OPEN_YEAR FROM MEMBERSHIP_REGISTER_BRANCH JOIN BRANCH ON MEMBERSHIP_REGISTER_BRANCH.BRANCH_ID = BRANCH.BRANCH_ID WHERE MEMBERSHIP_REGISTER_BRANCH.REGISTER_YEAR = 2016 GROUP BY BRANCH.BRANCH_ID ORDER BY COUNT(*) DESC LIMIT 1",train_sparc
10627,Show the member name and hometown who registered a branch in 2016.,"SELECT MEMBER.NAME , MEMBER.HOMETOWN FROM MEMBERSHIP_REGISTER_BRANCH JOIN MEMBER ON MEMBERSHIP_REGISTER_BRANCH.MEMBER_ID = MEMBER.MEMBER_ID WHERE MEMBERSHIP_REGISTER_BRANCH.REGISTER_YEAR = 2016",train_sparc
10628,Show all city with a branch opened in 2001 and a branch with more than 100 membership.,SELECT CITY FROM BRANCH WHERE OPEN_YEAR = 2001 AND MEMBERSHIP_AMOUNT > 100,train_sparc
10629,Show all cities without a branch having more than 100 memberships.,SELECT CITY FROM BRANCH EXCEPT SELECT CITY FROM BRANCH WHERE MEMBERSHIP_AMOUNT > 100,train_sparc
10630,What is the sum of total pounds of purchase in year 2018 for all branches in London?,SELECT SUM(TOTAL_POUNDS) FROM PURCHASE JOIN BRANCH ON PURCHASE.BRANCH_ID = BRANCH.BRANCH_ID WHERE BRANCH.CITY = 'LONDON' AND PURCHASE.YEAR = 2018,train_sparc
10631,What is the total number of purchases for members with level 6?,SELECT COUNT(*) FROM PURCHASE JOIN MEMBER ON PURCHASE.MEMBER_ID = MEMBER.MEMBER_ID WHERE MEMBER.LEVEL = 6,train_sparc
10632,"Find the name of branches where have some members whose hometown is in Louisville, Kentucky and some in Hiram, Georgia.","SELECT BRANCH.NAME FROM MEMBERSHIP_REGISTER_BRANCH JOIN BRANCH ON MEMBERSHIP_REGISTER_BRANCH.BRANCH_ID = BRANCH.BRANCH_ID JOIN MEMBER ON MEMBERSHIP_REGISTER_BRANCH.MEMBER_ID = MEMBER.MEMBER_ID WHERE MEMBER.HOMETOWN = 'LOUISVILLE , KENTUCKY' INTERSECT SELECT BRANCH.NAME FROM MEMBERSHIP_REGISTER_BRANCH JOIN BRANCH ON MEMBERSHIP_REGISTER_BRANCH.BRANCH_ID = BRANCH.BRANCH_ID JOIN MEMBER ON MEMBERSHIP_REGISTER_BRANCH.MEMBER_ID = MEMBER.MEMBER_ID WHERE MEMBER.HOMETOWN = 'HIRAM , GEORGIA'",train_sparc
10633,How many perpetrators are there?,SELECT COUNT(*) FROM PERPETRATOR;,train_sparc
10634,List the date of perpetrators in descending order of the number of people killed.,SELECT DATE FROM PERPETRATOR ORDER BY KILLED DESC;,train_sparc
10635,List the number of people injured by perpetrators in ascending order.,SELECT INJURED FROM PERPETRATOR ORDER BY INJURED ASC;,train_sparc
10636,What is the average number of people injured by all perpetrators?,SELECT AVG(INJURED) FROM PERPETRATOR;,train_sparc
10637,What is the location of the perpetrator with the largest kills.,SELECT LOCATION FROM PERPETRATOR ORDER BY KILLED DESC LIMIT 1;,train_sparc
10638,What are the names of people in ascending order of height?,SELECT NAME FROM PEOPLE ORDER BY HEIGHT ASC;,train_sparc
10639,What are the names of perpetrators?,SELECT PEOPLE.NAME FROM PEOPLE JOIN PERPETRATOR ON PEOPLE.PEOPLE_ID = PERPETRATOR.PEOPLE_ID;,train_sparc
10640,"What are the names of perpetrators whose country is not ""China""?","SELECT PEOPLE.NAME FROM PEOPLE JOIN PERPETRATOR ON PEOPLE.PEOPLE_ID = PERPETRATOR.PEOPLE_ID WHERE PERPETRATOR.COUNTRY != ""CHINA"";",train_sparc
10641,What is the name of the perpetrator with the biggest weight.,SELECT PEOPLE.NAME FROM PEOPLE JOIN PERPETRATOR ON PEOPLE.PEOPLE_ID = PERPETRATOR.PEOPLE_ID ORDER BY PEOPLE.WEIGHT DESC LIMIT 1;,train_sparc
10642,What is the total kills of the perpetrators with height more than 1.84.,SELECT SUM(PERPETRATOR.KILLED) FROM PEOPLE JOIN PERPETRATOR ON PEOPLE.PEOPLE_ID = PERPETRATOR.PEOPLE_ID WHERE PEOPLE.HEIGHT > 1.84;,train_sparc
10643,"What are the names of perpetrators in country ""China"" or ""Japan""?","SELECT PEOPLE.NAME FROM PEOPLE JOIN PERPETRATOR ON PEOPLE.PEOPLE_ID = PERPETRATOR.PEOPLE_ID WHERE PERPETRATOR.COUNTRY = ""CHINA"" OR PERPETRATOR.COUNTRY = ""JAPAN""",train_sparc
10644,What are the heights of perpetrators in descending order of the number of people they injured?,SELECT PEOPLE.HEIGHT FROM PEOPLE JOIN PERPETRATOR ON PEOPLE.PEOPLE_ID = PERPETRATOR.PEOPLE_ID ORDER BY PERPETRATOR.INJURED DESC;,train_sparc
10645,What are the countries of perpetrators? Show each country and the corresponding number of perpetrators there.,"SELECT COUNTRY , COUNT(*) FROM PERPETRATOR GROUP BY COUNTRY;",train_sparc
10646,What is the country that has the most perpetrators?,"SELECT COUNTRY , COUNT(*) FROM PERPETRATOR GROUP BY COUNTRY ORDER BY COUNT(*) DESC LIMIT 1;",train_sparc
10647,What are the countries that have at least two perpetrators?,"SELECT COUNTRY , COUNT(*) FROM PERPETRATOR GROUP BY COUNTRY HAVING COUNT(*) >= 2;",train_sparc
10648,List the names of perpetrators in descending order of the year.,SELECT PEOPLE.NAME FROM PEOPLE JOIN PERPETRATOR ON PEOPLE.PEOPLE_ID = PERPETRATOR.PEOPLE_ID ORDER BY PERPETRATOR.YEAR DESC;,train_sparc
10649,List the names of people that are not perpetrators.,SELECT NAME FROM PEOPLE WHERE PEOPLE_ID NOT IN (SELECT PEOPLE_ID FROM PERPETRATOR);,train_sparc
10650,Show the countries that have both perpetrators with injures more than 50 and perpetrators with injures smaller than 20.,SELECT COUNTRY FROM PERPETRATOR WHERE INJURED > 50 INTERSECT SELECT COUNTRY FROM PERPETRATOR WHERE INJURED < 20,train_sparc
10651,How many distinct locations of perpetrators are there?,SELECT COUNT(DISTINCT LOCATION) FROM PERPETRATOR;,train_sparc
10652,Show the date of the tallest perpetrator.,SELECT PERPETRATOR.DATE FROM PEOPLE JOIN PERPETRATOR ON PEOPLE.PEOPLE_ID = PERPETRATOR.PEOPLE_ID ORDER BY PEOPLE.HEIGHT DESC LIMIT 1,train_sparc
10653,Find the names of departments that are located in Houston.,SELECT DEPARTMENT.DNAME FROM DEPARTMENT JOIN DEPT_LOCATIONS ON DEPARTMENT.DNUMBER = DEPT_LOCATIONS.DNUMBER WHERE DEPT_LOCATIONS.DLOCATION = 'HOUSTON',train_sparc
10654,How many captains younger than 50 are in each rank?,"SELECT COUNT(*) , RANK FROM CAPTAIN WHERE AGE < 50 GROUP BY RANK",train_sparc
10655,Which rank is the most common among captains?,SELECT RANK FROM CAPTAIN GROUP BY RANK ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10656,Which classes have more than two captains?,SELECT CLASS FROM CAPTAIN GROUP BY CLASS HAVING COUNT(*) > 2,train_sparc
10657,Find the name of captains whose rank are either Midshipman or Lieutenant.,SELECT NAME FROM CAPTAIN WHERE RANK = 'MIDSHIPMAN' OR RANK = 'LIEUTENANT',train_sparc
10658,What are the average and minimum age of captains in different class?,"SELECT AVG(AGE) , MIN(AGE) , CLASS FROM CAPTAIN GROUP BY CLASS",train_sparc
10659,Find the captain rank that has some captains in both Cutter and Armed schooner classes.,SELECT RANK FROM CAPTAIN WHERE CLASS = 'CUTTER' INTERSECT SELECT RANK FROM CAPTAIN WHERE CLASS = 'ARMED SCHOONER',train_sparc
10660,Find the captain rank that has no captain in Third-rate ship of the line class.,SELECT RANK FROM CAPTAIN EXCEPT SELECT RANK FROM CAPTAIN WHERE CLASS = 'THIRD-RATE SHIP OF THE LINE',train_sparc
10661,What is the name of the youngest captain?,SELECT NAME FROM CAPTAIN ORDER BY AGE LIMIT 1,train_sparc
10662,"Find the name, type, and flag of the ships that were built in the most recent year.","SELECT NAME, TYPE, FLAG FROM SHIP WHERE BUILT_YEAR IN (SELECT MAX(BUILT_YEAR) FROM SHIP)",train_sparc
10663,Which flag is most widely used among all ships?,SELECT FLAG FROM SHIP GROUP BY FLAG ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10664,Find the ship type that are used by both ships with Panama and Malta flags.,SELECT TYPE FROM SHIP WHERE FLAG = 'PANAMA' INTERSECT SELECT TYPE FROM SHIP WHERE FLAG = 'MALTA',train_sparc
10665,In which year were most of ships built?,SELECT BUILT_YEAR FROM SHIP GROUP BY BUILT_YEAR ORDER BY COUNT(*) DESC LIMIT 1,train_sparc
10666,Find the name of the ships that have more than one captain.,SELECT SHIP.NAME FROM SHIP JOIN CAPTAIN ON SHIP.SHIP_ID = CAPTAIN.SHIP_ID GROUP BY CAPTAIN.SHIP_ID HAVING COUNT(*) > 1,train_sparc
10667,what are the names and classes of the ships that do not have any captain yet?,"SELECT NAME , CLASS FROM SHIP WHERE SHIP_ID NOT IN (SELECT SHIP_ID FROM CAPTAIN)",train_sparc
10668,Find the name of the ship that is steered by the youngest captain.,SELECT SHIP.NAME FROM SHIP JOIN CAPTAIN ON SHIP.SHIP_ID = CAPTAIN.SHIP_ID ORDER BY CAPTAIN.AGE LIMIT 1,train_sparc
10669,Find the name and flag of ships that are not steered by any captain with Midshipman rank.,"SELECT NAME , FLAG FROM SHIP WHERE SHIP_ID NOT IN (SELECT SHIP_ID FROM CAPTAIN WHERE RANK = 'MIDSHIPMAN')",train_sparc
10670,"What are the maximum, minimum and average home games each stadium held?","SELECT MAX(HOME_GAMES) , MIN(HOME_GAMES) , AVG(HOME_GAMES) FROM STADIUM",train_sparc
10671,What is the season of the game which causes the player 'Walter Samuel' to get injured?,SELECT GAME.SEASON FROM GAME JOIN INJURY_ACCIDENT ON GAME.ID = INJURY_ACCIDENT.GAME_ID WHERE INJURY_ACCIDENT.PLAYER = 'WALTER SAMUEL',train_sparc
10672,"What are the ids, scores, and dates of the games which caused at least two injury accidents?","SELECT GAME.ID , GAME.SCORE , GAME.DATE FROM GAME JOIN INJURY_ACCIDENT ON INJURY_ACCIDENT.GAME_ID = GAME.ID GROUP BY GAME.ID HAVING COUNT(*) >= 2",train_sparc
10673,What are the id and name of the stadium where the most injury accidents happened?,"SELECT STADIUM.ID , STADIUM.NAME FROM STADIUM JOIN GAME ON STADIUM.ID = GAME.STADIUM_ID JOIN INJURY_ACCIDENT ON GAME.ID = INJURY_ACCIDENT.GAME_ID GROUP BY STADIUM.ID ORDER BY COUNT(*) DESC LIMIT 1",train_sparc
10674,In which season and which stadium did any player have an injury of 'Foot injury' or 'Knee problem'?,"SELECT GAME.SEASON , STADIUM.NAME FROM GAME JOIN STADIUM ON GAME.STADIUM_ID = STADIUM.ID JOIN INJURY_ACCIDENT ON GAME.ID = INJURY_ACCIDENT.GAME_ID WHERE INJURY_ACCIDENT.INJURY = 'FOOT INJURY' OR INJURY_ACCIDENT.INJURY = 'KNEE PROBLEM'",train_sparc
10675,How many games are free of injury accidents?,SELECT COUNT(*) FROM GAME WHERE ID NOT IN ( SELECT GAME_ID FROM INJURY_ACCIDENT ),train_sparc
10676,How many distinct kinds of injuries happened after season 2010?,SELECT COUNT(DISTINCT INJURY_ACCIDENT.INJURY) FROM INJURY_ACCIDENT JOIN GAME ON INJURY_ACCIDENT.GAME_ID = GAME.ID WHERE GAME.SEASON > 2010,train_sparc
10677,List the name of the stadium where both the player 'Walter Samuel' and the player 'Thiago Motta' got injured.,SELECT STADIUM.NAME FROM GAME JOIN STADIUM ON GAME.STADIUM_ID = STADIUM.ID JOIN INJURY_ACCIDENT ON GAME.ID = INJURY_ACCIDENT.GAME_ID WHERE INJURY_ACCIDENT.PLAYER = 'WALTER SAMUEL' INTERSECT SELECT STADIUM.NAME FROM GAME JOIN STADIUM ON GAME.STADIUM_ID = STADIUM.ID JOIN INJURY_ACCIDENT ON GAME.ID = INJURY_ACCIDENT.GAME_ID WHERE INJURY_ACCIDENT.PLAYER = 'THIAGO MOTTA',train_sparc
10678,"Show the name, average attendance, total attendance for stadiums where no accidents happened.","SELECT NAME , AVERAGE_ATTENDANCE , TOTAL_ATTENDANCE FROM STADIUM EXCEPT SELECT STADIUM.NAME , STADIUM.AVERAGE_ATTENDANCE , STADIUM.TOTAL_ATTENDANCE FROM GAME JOIN STADIUM ON GAME.STADIUM_ID = STADIUM.ID JOIN INJURY_ACCIDENT ON GAME.ID = INJURY_ACCIDENT.GAME_ID",train_sparc
10679,"Which stadium name contains the substring ""Bank""?","SELECT NAME FROM STADIUM WHERE NAME LIKE ""%BANK%""",train_sparc
10680,How many games has each stadium held?,"SELECT STADIUM.NAME , COUNT(*) FROM STADIUM JOIN GAME ON STADIUM.ID = GAME.STADIUM_ID GROUP BY STADIUM.ID",train_sparc
10681,Find the total savings balance of all accounts except the account with name ‘Brown’.,SELECT SUM(SAVINGS.BALANCE) FROM ACCOUNTS JOIN SAVINGS ON ACCOUNTS.CUSTID = SAVINGS.CUSTID WHERE ACCOUNTS.NAME != 'BROWN',train_sparc
10682,How many accounts have a savings balance above the average savings balance?,SELECT COUNT(*) FROM SAVINGS WHERE BALANCE > (SELECT AVG(BALANCE) FROM SAVINGS),train_sparc
10683,Find the name and id of accounts whose checking balance is below the maximum checking balance.,"SELECT ACCOUNTS.CUSTID, ACCOUNTS.NAME FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID WHERE CHECKING.BALANCE < (SELECT MAX(BALANCE) FROM CHECKING)",train_sparc
10684,What is the checking balance of the account whose owner’s name contains the substring ‘ee’?,SELECT CHECKING.BALANCE FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID WHERE ACCOUNTS.NAME LIKE '%EE%',train_sparc
10685,Find the checking balance and saving balance in the Brown’s account.,"SELECT CHECKING.BALANCE, SAVINGS.BALANCE FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID JOIN SAVINGS ON ACCOUNTS.CUSTID = SAVINGS.CUSTID WHERE ACCOUNTS.NAME = 'BROWN'",train_sparc
10686,"Find the names of accounts whose checking balance is above the average checking balance, but savings balance is below the average savings balance.",SELECT ACCOUNTS.NAME FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID WHERE CHECKING.BALANCE > (SELECT AVG(BALANCE) FROM CHECKING) INTERSECT SELECT ACCOUNTS.NAME FROM ACCOUNTS JOIN SAVINGS AS CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID WHERE CHECKING.BALANCE < (SELECT AVG(BALANCE) FROM SAVINGS),train_sparc
10687,Find the checking balance of the accounts whose savings balance is higher than the average savings balance.,SELECT CHECKING.BALANCE FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID WHERE ACCOUNTS.NAME IN (SELECT ACCOUNTS.NAME FROM ACCOUNTS JOIN SAVINGS AS CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID WHERE CHECKING.BALANCE > (SELECT AVG(BALANCE) FROM SAVINGS)),train_sparc
10688,Find the name of account that has the lowest total checking and saving balance.,SELECT ACCOUNTS.NAME FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID JOIN SAVINGS ON ACCOUNTS.CUSTID = SAVINGS.CUSTID ORDER BY CHECKING.BALANCE + SAVINGS.BALANCE LIMIT 1,train_sparc
10689,Find the names and total checking and savings balances of accounts whose savings balance is higher than the average savings balance.,"SELECT ACCOUNTS.NAME, CHECKING.BALANCE + SAVINGS.BALANCE FROM ACCOUNTS JOIN CHECKING ON ACCOUNTS.CUSTID = CHECKING.CUSTID JOIN SAVINGS ON ACCOUNTS.CUSTID = SAVINGS.CUSTID WHERE SAVINGS.BALANCE > (SELECT AVG(BALANCE) FROM SAVINGS)",train_sparc
